05/01/2018 12:12:23 [Program starts.]
05/01/2018 12:12:23 [Arg used:][{'log_root': '/home/andre/Documents/DL_p2/logs/'}, {'hidden_units': 20}, {'init_type': 'uniform'}, {'normalize_data': True}, {'remove_DC_level': True}, {'depth': 1}, {'epoch_number': 400}, {'criterion': 'CrossEntropy'}, {'optimizer': 'Adadelta'}, {'last_ms': 100}]
05/01/2018 12:12:24 Training loss 0.402085 - iteration 0/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.049344 - iteration 331/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.039897 - iteration 332/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.031940 - iteration 333/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.025522 - iteration 334/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.734615 - iteration 335/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.055187 - iteration 336/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.045312 - iteration 337/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.036711 - iteration 338/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.029547 - iteration 339/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.023821 - iteration 340/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.019313 - iteration 341/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.768431 - iteration 342/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.049705 - iteration 343/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.040623 - iteration 344/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.032793 - iteration 345/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.026424 - iteration 346/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.021373 - iteration 347/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.017525 - iteration 348/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.014665 - iteration 349/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.012549 - iteration 350/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.011017 - iteration 351/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.009877 - iteration 352/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.847200 - iteration 353/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.039494 - iteration 354/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.031343 - iteration 355/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.024846 - iteration 356/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.738478 - iteration 357/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.054369 - iteration 358/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.044352 - iteration 359/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.035821 - iteration 360/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.028668 - iteration 361/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.022977 - iteration 362/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.747322 - iteration 363/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.052518 - iteration 364/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.043059 - iteration 365/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.034860 - iteration 366/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.028078 - iteration 367/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.022690 - iteration 368/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.018464 - iteration 369/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.015304 - iteration 370/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.795221 - iteration 371/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.045407 - iteration 372/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.036738 - iteration 373/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.029647 - iteration 374/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.023788 - iteration 375/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.019286 - iteration 376/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.015875 - iteration 377/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.013359 - iteration 378/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.011493 - iteration 379/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.826999 - iteration 380/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.041244 - iteration 381/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.033091 - iteration 382/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.701939 - iteration 383/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.059987 - iteration 384/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.049851 - iteration 385/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.040719 - iteration 386/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.033029 - iteration 387/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.026649 - iteration 388/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.021588 - iteration 389/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.017634 - iteration 390/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.014689 - iteration 391/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.012493 - iteration 392/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.010913 - iteration 393/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.009726 - iteration 394/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.008845 - iteration 395/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.008166 - iteration 396/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.007634 - iteration 397/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.007195 - iteration 398/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.880418 - iteration 399/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.035165 - iteration 400/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.027430 - iteration 401/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.021347 - iteration 402/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.016794 - iteration 403/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.013510 - iteration 404/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.011124 - iteration 405/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.824158 - iteration 406/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.041735 - iteration 407/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.032918 - iteration 408/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.025780 - iteration 409/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.020212 - iteration 410/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.016045 - iteration 411/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.013007 - iteration 412/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.010832 - iteration 413/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.009282 - iteration 414/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.008184 - iteration 415/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.007415 - iteration 416/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.866485 - iteration 417/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.036568 - iteration 418/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.028431 - iteration 419/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.022070 - iteration 420/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.017194 - iteration 421/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.013704 - iteration 422/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.803048 - iteration 423/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.044283 - iteration 424/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.035072 - iteration 425/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.027505 - iteration 426/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.727835 - iteration 427/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.055386 - iteration 428/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.629837 - iteration 429/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.547274 - iteration 430/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.098894 - iteration 431/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.087874 - iteration 432/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.077267 - iteration 433/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.066830 - iteration 434/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.056941 - iteration 435/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.047892 - iteration 436/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.039815 - iteration 437/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.032751 - iteration 438/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.026862 - iteration 439/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.022083 - iteration 440/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.018328 - iteration 441/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.015393 - iteration 442/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.013186 - iteration 443/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.011529 - iteration 444/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.828685 - iteration 445/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.039380 - iteration 446/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.031972 - iteration 447/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.025848 - iteration 448/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.021000 - iteration 449/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.017197 - iteration 450/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.014319 - iteration 451/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.800549 - iteration 452/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.042822 - iteration 453/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.663654 - iteration 454/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.065892 - iteration 455/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.055967 - iteration 456/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.046890 - iteration 457/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.646650 - iteration 458/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.068839 - iteration 459/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.059235 - iteration 460/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.050237 - iteration 461/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.632912 - iteration 462/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.071529 - iteration 463/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.062084 - iteration 464/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.053117 - iteration 465/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.044926 - iteration 466/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.037555 - iteration 467/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.031190 - iteration 468/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.025891 - iteration 469/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.021532 - iteration 470/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.018112 - iteration 471/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.015366 - iteration 472/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.013325 - iteration 473/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.011752 - iteration 474/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.010523 - iteration 475/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.009572 - iteration 476/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.008826 - iteration 477/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.008229 - iteration 478/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.007720 - iteration 479/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.007293 - iteration 480/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.006919 - iteration 481/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.006591 - iteration 482/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.006293 - iteration 483/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.006026 - iteration 484/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.005779 - iteration 485/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.899985 - iteration 486/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.031623 - iteration 487/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.024454 - iteration 488/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.018882 - iteration 489/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.014756 - iteration 490/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.011791 - iteration 491/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.816230 - iteration 492/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.041373 - iteration 493/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.032657 - iteration 494/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.025552 - iteration 495/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.020024 - iteration 496/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.015815 - iteration 497/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.012748 - iteration 498/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.010520 - iteration 499/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.008932 - iteration 500/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.007810 - iteration 501/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.007000 - iteration 502/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.006408 - iteration 503/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.876444 - iteration 504/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.033917 - iteration 505/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.026321 - iteration 506/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.020369 - iteration 507/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.015913 - iteration 508/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.012655 - iteration 509/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.010324 - iteration 510/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.008668 - iteration 511/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.007495 - iteration 512/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.006700 - iteration 513/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.006100 - iteration 514/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.005669 - iteration 515/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.005332 - iteration 516/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.005062 - iteration 517/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.004842 - iteration 518/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.901496 - iteration 519/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.031785 - iteration 520/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.024105 - iteration 521/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.018243 - iteration 522/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.013962 - iteration 523/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.801836 - iteration 524/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.043904 - iteration 525/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.034273 - iteration 526/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.706888 - iteration 527/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.059279 - iteration 528/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.048282 - iteration 529/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.038940 - iteration 530/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.684402 - iteration 531/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.061972 - iteration 532/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.051707 - iteration 533/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.042634 - iteration 534/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.034853 - iteration 535/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.028140 - iteration 536/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.022748 - iteration 537/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.018513 - iteration 538/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.015189 - iteration 539/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.012684 - iteration 540/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.010783 - iteration 541/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.827586 - iteration 542/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.037819 - iteration 543/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.030582 - iteration 544/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.024603 - iteration 545/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.019912 - iteration 546/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.016203 - iteration 547/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.013348 - iteration 548/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.011282 - iteration 549/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.009735 - iteration 550/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.008573 - iteration 551/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.007705 - iteration 552/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.007066 - iteration 553/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.006561 - iteration 554/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.006165 - iteration 555/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.005836 - iteration 556/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.005553 - iteration 557/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.005309 - iteration 558/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.005092 - iteration 559/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.004897 - iteration 560/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.004718 - iteration 561/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.004552 - iteration 562/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.004397 - iteration 563/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.004253 - iteration 564/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.004118 - iteration 565/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.915213 - iteration 566/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.030134 - iteration 567/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.022601 - iteration 568/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.016886 - iteration 569/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.012797 - iteration 570/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.009915 - iteration 571/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.007930 - iteration 572/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.006624 - iteration 573/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.862605 - iteration 574/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.035598 - iteration 575/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.027187 - iteration 576/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.020647 - iteration 577/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.015763 - iteration 578/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.012166 - iteration 579/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.813114 - iteration 580/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.041243 - iteration 581/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.032240 - iteration 582/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.025075 - iteration 583/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.019529 - iteration 584/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.015266 - iteration 585/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.012122 - iteration 586/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.009855 - iteration 587/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.008299 - iteration 588/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.007146 - iteration 589/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.006332 - iteration 590/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.005763 - iteration 591/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.879994 - iteration 592/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.686410 - iteration 593/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.592910 - iteration 594/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.535867 - iteration 595/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.107650 - iteration 596/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.095760 - iteration 597/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.084786 - iteration 598/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.074225 - iteration 599/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.064171 - iteration 600/1000, epoch 0/1
05/01/2018 12:12:24 Training loss 0.055102 - iteration 601/1000, epoch 0/1
